"batch"	"allele2"	"n"	"batch.freq"
"FINRISK_FR02_BROAD_R3_Drem"	"05:01"	635	0.215108401084011
"FINRISK_FR02_BROAD_R3_Drem"	"05:02"	37	0.0125338753387534
"FINRISK_FR02_BROAD_R3_Drem"	"05:03"	34	0.0115176151761518
"FINRISK_FR02_BROAD_R3_Drem"	"06:02"	413	0.139905149051491
"FINRISK_FR02_BROAD_R3_Drem"	"06:03"	259	0.0877371273712737
"FINRISK_FR02_BROAD_R3_Drem"	"06:04"	91	0.0308265582655827
"FINRISK_FR02_BROAD_R3_Drem"	"06:09"	7	0.00237127371273713
"FINRISK_FR12_R3_Drem"	"02:01"	582	0.0877298763943322
"FINRISK_FR12_R3_Drem"	"02:02"	296	0.0446186312933374
"FINRISK_FR12_R3_Drem"	"03:01"	776	0.116973168525776
"FINRISK_FR12_R3_Drem"	"03:02"	745	0.112300271329515
"FINRISK_FR12_R3_Drem"	"03:03"	393	0.0592402773590594
"FINRISK_FR12_R3_Drem"	"03:04"	4	0.000602954476936991
"FINRISK_FR12_R3_Drem"	"04:02"	649	0.0978293638830268
"FINRISK_FR12_R3_Drem"	"05:01"	1291	0.194603557431414
"FINRISK_FR12_R3_Drem"	"05:02"	82	0.0123605667772083
"FINRISK_FR12_R3_Drem"	"05:03"	83	0.0125113053964426
"FINRISK_FR12_R3_Drem"	"05:04"	1	0.000150738619234248
"FINRISK_FR12_R3_Drem"	"06:01"	3	0.000452215857702743
"FINRISK_FR12_R3_Drem"	"06:02"	912	0.137473620741634
"FINRISK_FR12_R3_Drem"	"06:03"	588	0.0886343081097377
"FINRISK_FR12_R3_Drem"	"06:04"	215	0.0324088031353633
"FINRISK_FR12_R3_Drem"	"06:09"	14	0.00211034066927947
"FINRISK_MRPRED_R3_Drem"	"02:01"	484	0.102239121250528
"FINRISK_MRPRED_R3_Drem"	"02:02"	179	0.0378115758343895
"FINRISK_MRPRED_R3_Drem"	"03:01"	535	0.113012251795522
"FINRISK_MRPRED_R3_Drem"	"03:02"	545	0.115124630333756
"FINRISK_MRPRED_R3_Drem"	"03:03"	265	0.0559780312632024
"FINRISK_MRPRED_R3_Drem"	"03:04"	3	0.000633713561470215
"FINRISK_MRPRED_R3_Drem"	"04:02"	479	0.101182931981411
"FINRISK_MRPRED_R3_Drem"	"05:01"	926	0.195606252640473
"FINRISK_MRPRED_R3_Drem"	"05:02"	42	0.00887198986058302
"FINRISK_MRPRED_R3_Drem"	"05:03"	54	0.0114068441064639
"FINRISK_MRPRED_R3_Drem"	"06:01"	1	0.000211237853823405
"FINRISK_MRPRED_R3_Drem"	"06:02"	655	0.13836079425433
"FINRISK_MRPRED_R3_Drem"	"06:03"	413	0.0872412336290663
"FINRISK_MRPRED_R3_Drem"	"06:04"	147	0.0310519645120406
"FINRISK_MRPRED_R3_Drem"	"06:09"	6	0.00126742712294043
"FINRISK_PalotieCoreExome_R3_Drem"	"02:01"	595	0.0906459475929311
"FINRISK_PalotieCoreExome_R3_Drem"	"02:02"	238	0.0362583790371725
"FINRISK_PalotieCoreExome_R3_Drem"	"03:01"	694	0.105728214503352
"FINRISK_PalotieCoreExome_R3_Drem"	"03:02"	751	0.114411943936624
"FINRISK_PalotieCoreExome_R3_Drem"	"03:03"	400	0.0609384521633151
"FINRISK_PalotieCoreExome_R3_Drem"	"03:04"	3	0.000457038391224863
"FINRISK_PalotieCoreExome_R3_Drem"	"04:02"	653	0.0994820231566118
"FINRISK_PalotieCoreExome_R3_Drem"	"05:01"	1289	0.196374162096283
"FINRISK_PalotieCoreExome_R3_Drem"	"05:02"	77	0.0117306520414381
"FINRISK_PalotieCoreExome_R3_Drem"	"05:03"	71	0.0108165752589884
"FINRISK_PalotieCoreExome_R3_Drem"	"05:04"	1	0.000152346130408288
"FINRISK_PalotieCoreExome_R3_Drem"	"06:01"	2	0.000304692260816575
"FINRISK_PalotieCoreExome_R3_Drem"	"06:02"	940	0.14320536258379
"FINRISK_PalotieCoreExome_R3_Drem"	"06:03"	606	0.0923217550274223
"FINRISK_PalotieCoreExome_R3_Drem"	"06:04"	236	0.0359536867763559
"FINRISK_PalotieCoreExome_R3_Drem"	"06:09"	8	0.0012187690432663
"FINRISK_predictCVD_Corogene_tarto_R3"	"02:01"	334	0.0890666666666667
"FINRISK_predictCVD_Corogene_tarto_R3"	"02:02"	168	0.0448
"FINRISK_predictCVD_Corogene_tarto_R3"	"03:01"	416	0.110933333333333
"FINRISK_predictCVD_Corogene_tarto_R3"	"03:02"	414	0.1104
"FINRISK_predictCVD_Corogene_tarto_R3"	"03:03"	208	0.0554666666666667
"FINRISK_predictCVD_Corogene_tarto_R3"	"03:04"	6	0.0016
