"batch"	"allele2"	"n"	"batch.freq"
"FINRISK_FR02_BROAD_R3_Drem"	"29:02"	10	0.0033955857385399
"FINRISK_FR02_BROAD_R3_Drem"	"30:01"	6	0.00203735144312394
"FINRISK_FR02_BROAD_R3_Drem"	"31:01"	111	0.0376910016977929
"FINRISK_FR02_BROAD_R3_Drem"	"32:01"	121	0.0410865874363328
"FINRISK_FR02_BROAD_R3_Drem"	"33:01"	1	0.00033955857385399
"FINRISK_FR02_BROAD_R3_Drem"	"33:03"	5	0.00169779286926995
"FINRISK_FR02_BROAD_R3_Drem"	"68:01"	178	0.0604414261460102
"FINRISK_FR12_R3_Drem"	"01:01"	516	0.0780163289990928
"FINRISK_FR12_R3_Drem"	"02:01"	2251	0.34033867553674
"FINRISK_FR12_R3_Drem"	"02:02"	1	0.000151194436044754
"FINRISK_FR12_R3_Drem"	"02:05"	3	0.000453583308134261
"FINRISK_FR12_R3_Drem"	"02:17"	1	0.000151194436044754
"FINRISK_FR12_R3_Drem"	"03:01"	1703	0.257484124584215
"FINRISK_FR12_R3_Drem"	"11:01"	310	0.0468702751738736
"FINRISK_FR12_R3_Drem"	"23:01"	18	0.00272149984880556
"FINRISK_FR12_R3_Drem"	"24:02"	627	0.0947989114000605
"FINRISK_FR12_R3_Drem"	"25:01"	81	0.012246749319625
"FINRISK_FR12_R3_Drem"	"26:01"	121	0.0182945267614152
"FINRISK_FR12_R3_Drem"	"29:01"	24	0.00362866646507409
"FINRISK_FR12_R3_Drem"	"29:02"	23	0.00347747202902933
"FINRISK_FR12_R3_Drem"	"30:01"	24	0.00362866646507409
"FINRISK_FR12_R3_Drem"	"31:01"	272	0.041124886604173
"FINRISK_FR12_R3_Drem"	"32:01"	230	0.0347747202902933
"FINRISK_FR12_R3_Drem"	"33:01"	8	0.00120955548835803
"FINRISK_FR12_R3_Drem"	"33:03"	11	0.00166313879649229
"FINRISK_FR12_R3_Drem"	"68:01"	385	0.0582098578772301
"FINRISK_FR12_R3_Drem"	"69:01"	5	0.000755972180223768
"FINRISK_MRPRED_R3_Drem"	"01:01"	402	0.0851875397329943
"FINRISK_MRPRED_R3_Drem"	"02:01"	1578	0.334392879847425
"FINRISK_MRPRED_R3_Drem"	"02:05"	2	0.000423818605636787
"FINRISK_MRPRED_R3_Drem"	"03:01"	1232	0.261072261072261
"FINRISK_MRPRED_R3_Drem"	"11:01"	200	0.0423818605636787
