"batch"	"allele2"	"n"	"batch.freq"
"FINRISK_MRPRED_R3_Drem"	"13:01"	15	0.00316856780735108
"FINRISK_MRPRED_R3_Drem"	"14:01"	55	0.0116180819602873
"FINRISK_MRPRED_R3_Drem"	"15:01"	17	0.00359104351499789
"FINRISK_MRPRED_R3_Drem"	"16:01"	18	0.00380228136882129
"FINRISK_MRPRED_R3_Drem"	"17:01"	16	0.00337980566117448
"FINRISK_MRPRED_R3_Drem"	"19:01"	27	0.00570342205323194
"FINRISK_MRPRED_R3_Drem"	"20:01"	18	0.00380228136882129
"FINRISK_PalotieCoreExome_R3_Drem"	"01:01"	352	0.0536258379037172
"FINRISK_PalotieCoreExome_R3_Drem"	"02:01"	901	0.137263863497867
"FINRISK_PalotieCoreExome_R3_Drem"	"02:02"	3	0.000457038391224863
